,id,ra,dec,flux_g,flux_i,flux_r,flux_u,flux_y,flux_z,host_galaxy,is_pointsource,is_variable,mag_r,redshift,truth_type
849,40969634550,59.5938007,-46.0799571,28.8585,263.488,85.6291,3.06358,537.638,429.049,-1,1,1,26.5684,0.0,2
850,40969635116,59.4482969,-46.0638781,14187.1,21818.1,19366.7,6083.81,22944.9,22692.0,-1,1,1,20.6824,0.0,2
851,40901200325,59.6896552,-46.0739716,188.264,2003.61,542.574,18.5832,4438.88,3459.37,-1,1,1,24.5639,0.0,2
852,40901201232,59.6143351,-46.1108598,25.716,445.665,89.2946,3.22687,1643.1,978.245,-1,1,1,26.5229,0.0,2
853,40969629224,59.8839014,-46.0844793,24.4412,163.245,75.8338,2.6369,275.384,231.332,-1,1,1,26.7003,0.0,2
854,40901199241,60.0810431,-46.0661092,33.6807,583.616,116.941,4.22676,2151.57,1281.0,-1,1,1,26.2301,0.0,2
855,40555696822,59.9510122,-46.0667333,1835260.0,3759950.0,3088730.0,472114.0,4227010.0,4057200.0,-1,1,1,15.1755,0.0,2
856,40969634538,59.5627881,-46.0757819,111.561,746.211,346.431,12.0218,1259.7,1057.91,-1,1,1,25.051,0.0,2
857,40969628445,59.9542117,-46.088834,19.5381,156.654,58.2835,2.141,297.78,242.327,-1,1,1,26.9861,0.0,2
858,40745626340,59.8796811,-46.0911795,252.278,2690.21,727.888,24.8622,5965.49,4647.48,-1,1,1,24.2448,0.0,2
859,41020945386,59.9587678,-46.0642079,2508.17,20099.2,7479.69,274.967,38196.3,31086.3,-1,1,1,21.7153,0.0,2
860,40969629615,59.9578578,-46.096892,216.888,1449.59,673.201,23.3868,2446.16,2054.61,-1,1,1,24.3296,0.0,2
861,40062164674,59.5256881,-46.0599329,58579.7,89850.3,80419.3,23970.4,93278.1,92423.8,-1,1,1,19.1366,0.0,2
862,41020961168,59.5031846,-46.0906441,171.032,1145.57,531.526,18.4102,1935.12,1624.75,-1,1,1,24.5862,0.0,2
863,40969628163,59.9301261,-46.0840988,779.515,2686.09,1867.7,111.797,3456.37,3152.28,-1,1,1,23.2217,0.0,2
864,40969624428,60.057928,-46.0768742,99.8309,666.4,309.645,10.7755,1123.87,944.185,-1,1,1,25.1728,0.0,2
865,40901199341,60.0366039,-46.0647245,1931.6,10505.2,5837.41,199.457,15686.1,13668.3,-1,1,1,21.9845,0.0,2
866,40969626885,59.9830177,-46.0830851,480.594,696.739,635.912,225.538,703.238,705.467,-1,1,1,24.3915,0.0,2
867,40745629930,59.5177072,-46.0818731,835.071,8926.79,2412.79,82.1354,19817.3,15432.3,-1,1,1,22.9437,0.0,2
868,40969635806,59.5300251,-46.0787296,23.5655,189.206,70.3534,2.57947,359.893,292.801,-1,1,1,26.7818,0.0,2
869,40969632255,59.9160274,-46.1077252,21.5869,197.346,64.0993,2.28932,402.914,321.465,-1,1,1,26.8829,0.0,2
870,40969629154,59.903108,-46.086534,949.206,5967.81,3003.04,103.69,9590.37,8178.82,-1,1,1,22.7061,0.0,2
871,41020953141,59.7643199,-46.081421,58.4849,467.853,174.235,6.42051,888.376,723.233,-1,1,1,25.7972,0.0,2
872,40901200065,60.0315629,-46.1033887,35.6096,617.754,123.722,4.4646,2278.65,1356.38,-1,1,1,26.1689,0.0,2
873,40969624977,59.9338935,-46.0644812,12.8861,91.8641,38.6712,1.47658,164.046,135.692,-1,1,1,27.4315,0.0,2
874,41020949256,59.9174961,-46.0799565,4854.95,6876.57,6295.48,2604.55,6885.45,6957.72,-1,1,1,21.9024,0.0,2
875,40969635016,59.5368066,-46.0751335,158.077,1269.05,471.901,17.3046,2413.76,1963.83,-1,1,1,24.7154,0.0,2
876,40969635086,59.4201856,-46.0599884,17.2881,97.8262,53.0477,2.03587,150.408,129.668,-1,1,1,27.0883,0.0,2
877,40555697045,59.914968,-46.0874958,1540.35,26726.8,5352.34,193.094,98593.1,58686.4,-1,1,1,22.0786,0.0,2
878,40969643517,59.4358031,-46.1147657,11.3135,75.804,35.1667,1.21745,128.072,107.524,-1,1,1,27.5347,0.0,2
879,40969628598,59.9022809,-46.0832471,1930.0,17627.1,5727.74,204.835,35972.6,28705.5,-1,1,1,22.005,0.0,2
880,40749406484,59.829295,-46.0661582,34164.7,227883.0,105921.0,3689.97,384176.0,322799.0,-1,1,1,18.8375,0.0,2
881,40555697267,59.8424697,-46.0971431,1387.34,17361.1,3888.39,132.982,42115.2,31950.7,-1,1,1,22.4256,0.0,2
882,40969635976,59.5533748,-46.0834813,12.2079,90.7354,38.3176,1.2516,161.338,133.773,-1,1,1,27.4415,0.0,2
883,41020948361,59.9033844,-46.0733023,50.3287,358.785,151.035,5.76707,640.693,529.955,-1,1,1,25.9523,0.0,2
884,41020956762,59.553609,-46.0733909,48.8542,392.13,145.826,5.34885,745.772,606.777,-1,1,1,25.9904,0.0,2
885,40969633530,59.9047544,-46.1142999,9.18184,159.437,31.9187,1.1503,588.355,350.165,-1,1,1,27.6399,0.0,2
886,40969627693,59.9057783,-46.0781421,19.7169,180.064,58.512,2.09274,367.454,293.226,-1,1,1,26.9819,0.0,2
887,40969639310,59.5790004,-46.1078291,7.48824,50.0411,23.2409,0.807542,84.4379,70.9241,-1,1,1,27.9844,0.0,2
888,41020952631,59.8449969,-46.0891852,41.4248,233.823,126.927,4.88805,359.07,309.694,-1,1,1,26.1411,0.0,2
889,40745624746,60.0283304,-46.0934044,1816.55,19372.5,5241.44,179.012,42959.5,33467.7,-1,1,1,22.1014,0.0,2
890,40969631535,59.7733472,-46.0849532,49.134,349.648,147.299,5.63815,623.85,516.185,-1,1,1,25.9795,0.0,2
891,41020952573,59.8107612,-46.0844615,362.699,2902.74,1080.82,39.8031,5512.99,4487.8,-1,1,1,23.8156,0.0,2
892,40745621326,60.061486,-46.0601449,41.1125,712.426,142.749,5.15921,2626.5,1563.75,-1,1,1,26.0136,0.0,2
893,40969632094,59.6486233,-46.072123,8.7819,151.997,30.4709,1.10312,560.055,333.513,-1,1,1,27.6903,0.0,2
894,40969639792,59.4079826,-46.0879208,55.5884,314.836,170.66,6.54143,484.273,417.428,-1,1,1,25.8197,0.0,2
895,40745629789,59.412362,-46.0663872,1040.2,13051.5,2919.87,99.4971,31699.1,24037.4,-1,1,1,22.7366,0.0,2
896,40901200602,59.5701196,-46.0733852,2620.44,21009.2,7816.73,287.162,39935.1,32498.6,-1,1,1,21.6674,0.0,2
897,40749406217,59.9466045,-46.0670667,4860.18,38958.6,14496.2,532.686,74047.0,60260.5,-1,1,1,20.9969,0.0,2
898,40969633347,59.9070289,-46.113432,8.37493,59.7852,25.1528,0.958616,106.83,88.3438,-1,1,1,27.8985,0.0,2
899,41020955060,59.5303893,-46.0614033,29.0275,164.251,89.0685,3.41838,252.534,217.713,-1,1,1,26.5257,0.0,2
900,40969631085,59.8279668,-46.0893191,117.472,783.769,364.257,12.6848,1321.49,1110.31,-1,1,1,24.9965,0.0,2
901,40749406601,59.9612603,-46.0896523,562.655,4511.29,1678.44,61.6562,8575.41,6978.48,-1,1,1,23.3377,0.0,2
902,40745626109,59.971438,-46.100488,16.1596,280.429,56.1557,2.02549,1034.55,615.788,-1,1,1,27.0265,0.0,2
903,40745623791,59.9719907,-46.0757002,1030.44,10988.9,2973.18,101.545,24368.2,18984.2,-1,1,1,22.7169,0.0,2
904,40745624607,59.9612534,-46.0835821,8.1891,148.987,22.2221,1.24599,598.949,351.405,-1,1,1,28.033,0.0,2
905,41020947379,59.847343,-46.0606786,9.45391,86.2173,28.033,1.00455,175.828,140.344,-1,1,1,27.7808,0.0,2
906,40969639601,59.4167166,-46.087953,19.7093,132.002,61.249,2.12166,222.974,187.215,-1,1,1,26.9323,0.0,2
907,40969632604,59.7865082,-46.0929613,8.39165,55.9629,26.0139,0.906479,94.3366,79.2677,-1,1,1,27.862,0.0,2
908,40969633131,59.7454501,-46.0913188,22.8613,143.455,72.2466,2.50124,230.32,196.488,-1,1,1,26.753,0.0,2
909,40745630789,59.4843403,-46.0860746,200.752,2146.4,580.097,19.7426,4765.37,3710.81,-1,1,1,24.4912,0.0,2
910,40249359871,59.474579,-46.0826307,7.71862,363.551,34.1794,1.61141,3979.68,1329.26,-1,1,1,27.5656,0.0,2
911,41020963641,59.3836563,-46.0878455,147.631,1054.34,443.499,16.8924,1884.38,1558.18,-1,1,1,24.7828,0.0,2
912,41020950020,59.8442983,-46.0748215,73.4072,399.022,221.773,7.58323,595.655,519.082,-1,1,1,25.5352,0.0,2
913,40969635013,59.7662535,-46.1052098,8.04396,139.307,27.92,1.00994,513.437,305.72,-1,1,1,27.7852,0.0,2
914,40901201052,59.4894498,-46.0845302,1318.97,8311.41,4178.32,143.817,13371.2,11398.6,-1,1,1,22.3475,0.0,2
915,40969640571,59.3885626,-46.0898754,19.8242,211.81,57.2618,1.95065,470.106,366.117,-1,1,1,27.0053,0.0,2
916,40969628511,59.8429129,-46.0749518,8.64024,54.2481,27.3138,0.944893,87.1199,74.3154,-1,1,1,27.809,0.0,2
917,40969629022,59.9896686,-46.0967612,40.4468,175.916,112.838,4.6386,241.363,215.354,-1,1,1,26.2689,0.0,2
918,40969629759,59.6655602,-46.0599955,56.9541,379.613,176.501,6.15499,639.746,537.608,-1,1,1,25.7831,0.0,2
919,40969633668,59.7538427,-46.0955592,8.90623,154.218,30.9104,1.11833,568.357,338.43,-1,1,1,27.6747,0.0,2
920,41020950472,59.7835289,-46.0694601,11.162,193.147,38.724,1.40235,711.603,423.777,-1,1,1,27.43,0.0,2
921,40249359792,59.471489,-46.0731787,206478.0,1889760.0,613509.0,21877.3,3860310.0,3079330.0,-1,1,1,16.9304,0.0,2
922,40901200986,59.5966521,-46.0957046,259.547,2767.68,748.854,25.5789,6137.23,4781.29,-1,1,1,24.214,0.0,2
923,40969627950,59.8554626,-46.0731433,57.1377,457.527,170.318,6.26769,869.171,707.475,-1,1,1,25.8218,0.0,2
924,40969634729,59.7443725,-46.1005917,8.94784,95.0691,23.7168,0.989295,222.485,169.124,-1,1,1,27.9624,0.0,2
925,40969640427,59.4130144,-46.0922894,138.612,834.873,424.465,15.6893,1339.21,1138.87,-1,1,1,24.8304,0.0,2
926,40969630716,60.0036906,-46.1096397,11237.2,20485.6,17494.3,3398.6,22260.5,21587.5,-1,1,1,20.7928,0.0,2
927,40969624434,59.9611697,-46.0646165,64.2548,685.067,185.372,6.33329,1518.99,1183.43,-1,1,1,25.7299,0.0,2
928,40901199680,59.8915679,-46.0652786,141.52,2453.22,491.48,17.7543,9045.76,5385.28,-1,1,1,24.6712,0.0,2
929,40749406909,59.7342288,-46.0754816,319.44,2910.29,946.667,33.97,5932.33,4735.96,-1,1,1,23.9595,0.0,2
930,40062164730,59.7341046,-46.1066418,13.3005,94.7007,39.8863,1.52558,169.011,139.829,-1,1,1,27.3979,0.0,2
931,41020952995,59.8328227,-46.0894158,8.22277,142.444,28.5454,1.03214,525.072,312.632,-1,1,1,27.7612,0.0,2
932,41020945873,59.937763,-46.0643005,792.575,4981.49,2507.05,86.6014,8004.13,6826.43,-1,1,1,22.9021,0.0,2
933,40969640947,59.495962,-46.1066183,841.157,5305.46,2666.11,91.6485,8539.18,7278.18,-1,1,1,22.8353,0.0,2
934,40745631405,59.5726564,-46.1040409,3614.32,29001.2,10786.5,395.818,55147.6,44871.9,-1,1,1,21.3178,0.0,2
935,40745626454,59.9379996,-46.1008833,18234.4,99292.1,55144.6,1880.99,148349.0,129238.0,-1,1,1,19.5462,0.0,2
936,41020960461,59.5741821,-46.0963626,68.2934,624.365,202.794,7.24232,1274.78,1017.07,-1,1,1,25.6324,0.0,2
937,40745627499,59.6501801,-46.0740629,18.3281,317.219,63.5934,2.30225,1168.84,696.044,-1,1,1,26.8915,0.0,2
938,40969643277,59.4012959,-46.1086918,7.85768,52.648,24.4244,0.84558,88.9488,74.6781,-1,1,1,27.9304,0.0,2
939,41020941675,60.0859523,-46.0601736,9.84696,89.8292,29.2036,1.04605,183.22,146.236,-1,1,1,27.7364,0.0,2
940,41020959177,59.4683261,-46.0750593,9.99817,80.3219,29.859,1.09388,152.824,124.322,-1,1,1,27.7123,0.0,2
941,40969633039,59.6176446,-46.0739731,25.714,205.845,76.637,2.82133,390.996,318.273,-1,1,1,26.6889,0.0,2
942,40969636196,59.733661,-46.1084289,26.7616,178.542,82.9797,2.88988,301.028,252.924,-1,1,1,26.6026,0.0,2
943,40062164646,59.7571986,-46.0900676,54.0641,492.848,160.274,5.74658,1004.9,802.158,-1,1,1,25.8878,0.0,2
944,40969630095,59.9678193,-46.1011149,23.7732,217.235,70.573,2.52209,443.428,353.816,-1,1,1,26.7784,0.0,2
945,40969634830,59.7101041,-46.0967484,8.38496,76.4348,24.857,0.891278,155.846,124.404,-1,1,1,27.9114,0.0,2
946,40969637413,59.6950692,-46.1108688,282.054,1882.15,874.672,30.4525,3173.69,2666.44,-1,1,1,24.0454,0.0,2
947,40969641639,59.4358873,-46.1028623,9.40879,63.0753,29.2551,1.01205,106.594,89.4834,-1,1,1,27.7345,0.0,2
948,40969633788,59.7972582,-46.1020129,18.1043,313.635,62.8504,2.27243,1156.12,688.362,-1,1,1,26.9042,0.0,2
949,40047153522,59.8604663,-46.090001,8.5303,147.85,29.622,1.07029,545.129,324.544,-1,1,1,27.721,0.0,2
950,41020950639,59.9790148,-46.0960486,76751.8,100441.0,94814.3,36782.3,98993.1,100038.0,-1,1,1,18.9578,0.0,2
951,40969629753,59.9464278,-46.0963086,23560.3,41029.2,34974.9,8576.52,44867.4,43775.2,-1,1,1,20.0406,0.0,2
952,40745634870,59.3583464,-46.1115303,43.7795,760.606,152.237,5.48231,2807.49,1670.75,-1,1,1,25.9437,0.0,2
953,40745626363,59.9573846,-46.1013793,40902.0,143821.0,100328.0,4851.45,186192.0,168387.0,-1,1,1,18.8964,0.0,2
954,41020955330,59.7242594,-46.0883349,9.18061,97.6793,26.4544,0.906388,216.377,168.638,-1,1,1,27.8438,0.0,2
955,40745631974,59.5982533,-46.1129521,1567.76,16714.8,4522.9,154.529,37061.3,28874.1,-1,1,1,22.2615,0.0,2
956,40969628324,59.8650802,-46.0767143,30.7644,205.348,95.4181,3.32079,346.305,290.941,-1,1,1,26.4509,0.0,2
957,40969627962,60.0059875,-46.0925272,18.4805,131.783,55.469,2.11714,235.363,194.672,-1,1,1,27.0399,0.0,2
958,41020954163,59.9717538,-46.1139438,8650.0,12957.2,11650.0,3869.18,13354.2,13292.5,-1,1,1,21.2342,0.0,2
959,40745633097,59.3663632,-46.0948237,1035.95,11064.4,2991.67,101.966,24552.7,19122.8,-1,1,1,22.7102,0.0,2
960,40901200917,59.5875191,-46.0911715,651.774,6952.67,1880.91,64.2154,15419.8,12012.3,-1,1,1,23.2141,0.0,2
961,40249359397,59.8617151,-46.0805836,15096.8,85898.1,44353.9,1649.3,134130.0,115269.0,-1,1,1,19.7827,0.0,2
962,40969626854,60.0174656,-46.0872832,8.54662,68.5018,25.4901,0.936803,130.192,105.954,-1,1,1,27.8841,0.0,2
963,40555697208,59.9563151,-46.1066979,7333.6,127294.0,25488.1,919.039,469661.0,279541.0,-1,1,1,20.3842,0.0,2
964,41020959157,59.6218786,-46.0952597,95.3387,763.459,284.198,10.4577,1450.39,1180.56,-1,1,1,25.2659,0.0,2
965,40047153469,59.9555944,-46.0697264,3467.59,27791.0,10341.6,380.107,52816.9,42984.4,-1,1,1,21.3635,0.0,2
966,40969629418,59.9816538,-46.0981388,94.8851,488.089,287.822,11.7755,732.674,633.622,-1,1,1,25.2522,0.0,2
967,40969634079,59.6378796,-46.0828975,39.2107,279.091,117.565,4.49868,498.012,412.049,-1,1,1,26.2243,0.0,2
968,40745630506,59.3870337,-46.0703804,251.176,4358.72,872.838,31.4837,16079.8,9571.14,-1,1,1,24.0477,0.0,2
969,40969636782,59.5594844,-46.089127,82.8254,521.305,262.202,9.03973,838.187,714.68,-1,1,1,25.3534,0.0,2
970,40745633301,59.411373,-46.10289,170.843,1827.17,493.756,16.7972,4057.18,3159.17,-1,1,1,24.6662,0.0,2
971,40745634115,59.3754424,-46.1065071,1232.25,9166.11,3869.53,126.253,16304.7,13517.0,-1,1,1,22.4309,0.0,2
972,40901200163,59.6691824,-46.0616359,141.243,1502.83,407.005,13.9445,3329.06,2594.56,-1,1,1,24.876,0.0,2
973,40969630222,59.9670766,-46.1018906,2069.23,3592.1,3087.22,750.515,3872.55,3780.59,-1,1,1,22.6761,0.0,2
974,40969624540,59.9266177,-46.0608933,11.8058,94.6036,35.206,1.29427,179.782,146.318,-1,1,1,27.5335,0.0,2
975,40901200575,59.6171176,-46.077953,316.649,2888.19,939.018,33.6421,5890.47,4701.59,-1,1,1,23.9683,0.0,2
976,40969641224,59.4134264,-46.097387,8.06831,73.8857,23.9812,0.854492,150.97,120.415,-1,1,1,27.9503,0.0,2
977,40969624595,59.9215852,-46.0605452,9.53608,67.9682,28.6144,1.09289,121.362,100.389,-1,1,1,27.7585,0.0,2
978,40745624875,59.873844,-46.0751057,1832.31,13590.5,5744.34,188.172,24141.6,20024.3,-1,1,1,22.0019,0.0,2
979,40969636266,59.5282986,-46.0818521,29.9731,274.19,89.0342,3.17704,559.974,446.724,-1,1,1,26.5261,0.0,2
980,40969638276,59.4466508,-46.0834286,24.467,224.208,72.7506,2.58984,458.266,365.474,-1,1,1,26.7454,0.0,2
981,40969643893,59.3816737,-46.1097488,193.327,1294.57,600.727,20.8142,2186.56,1835.95,-1,1,1,24.4533,0.0,2
982,40969635236,59.6248304,-46.0878552,19.4759,129.937,60.3894,2.1031,219.079,184.07,-1,1,1,26.9476,0.0,2
983,40969636568,59.3867612,-46.0648646,8.9112,50.3723,27.3272,1.05028,77.4085,66.7468,-1,1,1,27.8085,0.0,2
984,40249360036,59.5537427,-46.1132166,3859.81,67031.2,13418.8,483.509,247374.0,147223.0,-1,1,1,21.0807,0.0,2
985,40555697703,59.6612215,-46.1094487,3076.29,38514.6,8624.44,294.762,93450.5,70890.2,-1,1,1,21.5607,0.0,2
986,40249359194,60.0146819,-46.0772781,2082.18,26072.4,5837.93,199.486,63265.4,47991.0,-1,1,1,21.9844,0.0,2
987,40901200653,59.4936698,-46.0659212,19400.3,155811.0,57928.6,2123.04,296414.0,241143.0,-1,1,1,19.4928,0.0,2
988,41020954159,59.9554581,-46.1118394,9446.8,13924.0,12633.9,4263.91,14175.8,14164.1,-1,1,1,21.1462,0.0,2
989,40969637946,59.6425603,-46.1072135,23.7469,142.589,72.5892,2.69461,228.383,194.326,-1,1,1,26.7478,0.0,2
990,40969631199,59.6299746,-46.0642269,224.933,1348.87,687.058,25.5503,2159.12,1837.56,-1,1,1,24.3075,0.0,2
991,40745628848,59.8061031,-46.1079133,157.262,1967.88,440.757,15.0746,4773.68,3621.57,-1,1,1,24.7895,0.0,2
992,40745627030,59.9537043,-46.108867,122513.0,637053.0,377688.0,14200.7,940133.0,819268.0,-1,1,1,17.4572,0.0,2
993,40555697270,59.8911633,-46.1036289,1345.03,23341.7,4674.11,168.587,86112.2,51255.8,-1,1,1,22.2258,0.0,2
994,41020960551,59.6535865,-46.1073179,21.847,145.874,67.7731,2.35761,246.045,206.698,-1,1,1,26.8224,0.0,2
995,40969637437,59.6112028,-46.0999919,188.094,1716.65,557.982,19.9745,3502.08,2794.96,-1,1,1,24.5335,0.0,2
996,40969622675,60.0072162,-46.0589801,1429.32,11451.0,4261.82,156.726,21758.8,17709.3,-1,1,1,22.326,0.0,2
997,40969632587,59.6809637,-46.0790927,55.8241,397.193,167.34,6.40664,708.629,586.35,-1,1,1,25.841,0.0,2
998,40034381371,59.9552681,-46.0819483,70087.2,640120.0,208000.0,7438.53,1306330.0,1042430.0,-1,1,1,18.1048,0.0,2
999,40555696945,59.9528837,-46.0847385,1505.36,13749.8,4467.71,159.758,28061.0,22391.9,-1,1,1,22.2748,0.0,2
