ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
1.482122,1.67436,2.273169,2.588036,3.772551,1.665201,0.4701903,0.6957666
2.373999,1.550814,2.063036,2.403069,3.74346,1.727216,0.746648,0.8540315
3.809057,1.678793,2.21143,2.574612,3.670094,1.512513,0.9566632,0.9663478
2.174543,1.498199,2.022896,2.37116,8.250786,3.320549,0.8975425,1.0
2.952791,1.662794,2.261932,2.586477,3.979136,1.70312,0.6480048,1.0
2.711407,1.775599,2.488766,2.761253,3.26759,1.388451,0.5000075,1.0
1.706543,1.796831,2.482334,2.925213,6.172219,2.367541,0.7809018,1.0
1.826155,0.9119816,1.274475,1.536095,3.683509,1.597877,0.6251486,0.9466586
1.946762,0.9369564,1.36465,1.674856,6.143475,2.652988,0.3324754,0.6994921
1.31941,0.643898,1.045378,1.304567,3.638042,1.67033,0.5475751,0.4577024
1.124302,0.555069,0.9081135,1.0865,3.971292,1.958138,0.9998329,0.0
2.292105,1.430565,1.94997,2.274445,3.590359,1.76583,0.8551502,0.9549067
1.992722,1.463837,2.121275,2.571716,4.298939,2.052131,0.6629676,0.7618495
0.9984198,0.4257851,0.7646713,0.9144897,6.667095,3.195546,0.9622633,0.3121834
1.247017,0.5755005,0.9444656,1.189911,6.129003,2.844175,0.2841386,0.08540975
3.991476,1.812435,2.523201,2.944017,3.724374,1.594315,0.7560191,1.0
1.688889,0.9575195,1.373241,1.656586,4.805897,2.264683,0.6146759,1.0
1.039003,0.3455086,0.5926018,0.6987839,4.315323,1.982594,0.8397934,0.6817976
1.539948,0.8412037,1.285955,1.644987,5.016531,2.097416,0.1628604,0.3909881
1.250643,0.4877768,0.8170233,1.000755,8.487421,3.70735,0.2422481,0.3684508
1.958376,1.689852,2.220945,2.550684,5.025006,1.899838,0.6020891,1.0
1.722927,1.76915,2.378742,2.72467,2.893023,1.414385,0.7661201,1.0
4.754244,1.663271,2.44199,2.856161,4.28635,1.853718,0.7646589,1.0
3.981754,1.745281,2.347282,2.708593,2.774893,1.27184,0.6824747,0.6139899
2.547468,1.670916,2.324896,2.713184,15.07089,2.264657,0.9186981,1.0
3.286236,1.55621,2.257267,2.654135,6.235094,2.994462,0.7901955,1.0
1.614178,0.8775368,1.289404,1.60656,3.87537,1.858316,0.2910175,0.6554991
1.538607,1.839216,2.467611,3.036406,3.807691,1.179394,0.7646975,0.2716102
1.100494,0.5352249,0.8887291,1.05847,3.623732,1.747272,0.8263547,0.4683698
3.395773,1.715334,2.480755,3.059336,7.643869,2.428869,0.8394681,1.0
0.472929,0.6108704,0.7727833,1.120674,2.532118,1.110043,0.9997028,1.0
1.686296,0.9334965,1.457191,1.783953,4.789051,2.082397,0.320681,1.0
0.4189491,2.253723,3.530043,4.03607,4.585302,2.008156,0.3702356,0.2130894
1.035852,0.4288692,0.7922688,0.8773537,110.3643,2.226586,0.616695,0.3633122
1.407808,0.7243977,1.087048,1.27705,7.081869,3.389391,0.7041357,0.1396856
1.919914,1.75794,2.593395,3.002645,6.209723,0.9592252,0.6838506,1.0
1.184622,1.812765,2.522516,2.991297,3.628911,1.670515,0.5477811,1.0
2.395021,1.713884,2.339935,2.687832,4.211334,1.588221,0.7009977,0.8865563
1.79229,0.9126167,1.328509,1.653343,9.465155,4.037197,0.7534376,1.0
1.75597,1.720892,2.380407,2.714502,3.334094,1.390335,0.7753184,0.7992447
1.263884,0.5951462,0.9252033,1.125465,5.318228,2.567194,0.7217162,0.04079193
2.172644,0.9383068,1.323132,1.634394,2.441432,1.158204,0.5048565,0.9933969
3.450499,1.76955,2.483242,2.879848,2.374069,1.122039,0.6877795,0.8659789
0.930563,0.2543621,0.4260788,0.4906406,9.484724,4.430837,0.9997565,0.243045
2.688177,1.77318,2.463211,2.847929,2.314505,1.109406,0.8145677,1.0
0.8445892,1.908676,2.559698,3.017584,3.110629,1.41787,0.2130338,0.4387524
1.616377,0.7752628,1.112799,1.366693,4.153725,1.862375,0.8179442,0.489003
2.016743,1.138964,1.602373,1.913004,4.010604,1.724394,0.9392871,1.0
1.650608,1.561077,2.160124,2.457661,4.4644,1.987134,0.5197973,0.5807683
1.414581,0.7073402,1.095919,1.338629,5.007895,2.393757,0.5841745,0.09978016
1.742088,0.9827614,1.450731,1.786263,6.025667,2.4671,0.3190091,1.0
1.386036,0.8065548,1.204302,1.434038,5.057528,2.160854,0.560163,0.7565988
2.721661,1.654228,2.270094,2.588511,2.869111,1.26423,0.6826082,0.899238
4.670675,1.748558,2.376135,2.73831,3.118596,1.338591,0.6356508,0.8942752
3.407171,1.858334,2.467781,2.940521,3.314317,1.402039,0.8962525,0.5239611
1.249397,0.5504627,0.8809013,1.086899,7.433671,3.382071,0.1896696,0.07695919
1.159733,0.484169,0.7939205,0.9387245,5.249247,2.596385,0.8442464,0.0
1.803448,1.034021,1.457809,1.795658,5.052763,2.275309,0.7867054,1.0
1.625071,0.9549465,1.38242,1.642269,2.918811,1.549919,0.685065,0.7956676
2.024105,1.003782,1.439692,1.742204,5.383034,2.547672,0.7192484,0.7640179
1.788475,1.072218,1.486519,1.821493,7.234331,2.940178,0.7735893,1.0
1.864882,1.101669,1.546255,1.843987,3.625334,1.633861,0.6661201,1.0
3.272036,1.709711,2.474043,2.974394,3.07971,1.462828,0.5091755,0.9582005
2.112883,1.129206,1.587183,1.97406,2.82146,1.334792,0.3991566,0.9495518
2.050806,1.088318,1.528698,1.838318,3.782429,1.613327,0.902824,1.0
2.110348,1.083572,1.510139,1.804874,6.160964,2.614887,0.8144692,1.0
1.82892,1.06539,1.504519,1.819029,5.158356,2.053292,0.7652242,1.0
1.787273,1.206148,1.683701,2.005362,6.480127,2.32269,0.8314739,1.0
2.928993,1.690842,2.52286,2.902811,3.672972,1.47122,0.762813,1.0
2.148005,1.109365,1.537284,1.879622,5.880233,2.488995,0.8891968,1.0
1.010395,0.673151,1.054216,1.271885,3.343457,1.588482,0.9916527,0.9272771
2.051201,1.110434,1.5716,1.916527,3.245996,1.378988,0.7517633,1.0
2.202782,1.067381,1.510197,1.835176,2.982101,1.398502,0.414079,0.7622368
1.716337,0.860817,1.261106,1.56377,3.783334,1.726685,0.6998988,0.9985316
2.40336,1.807846,2.467299,2.801832,2.51389,1.293614,0.7114926,1.0
1.894997,1.618839,2.640129,3.162731,3.990453,1.799902,0.4083787,0.7872583
1.438065,0.8071804,1.206236,1.525003,4.301799,1.967498,0.6753251,0.3612481
1.237291,1.747091,2.656168,3.081743,3.029328,1.747845,0.6324208,1.0
1.502722,0.9043674,1.339773,1.654264,5.784844,2.558486,0.4328728,0.7476803
2.848845,1.567432,2.17478,2.531954,3.797105,1.564714,0.8818864,1.0
1.803745,1.053932,1.491356,1.813192,3.958202,1.80102,0.7176428,1.0
2.010759,1.179441,1.636688,1.921728,5.465019,2.371421,0.6377202,1.0
1.925108,0.8200474,1.228374,1.524647,14.9629,5.854524,0.4253727,1.0
1.629274,1.019039,1.483856,1.814369,3.826304,1.753854,0.770973,1.0
1.157366,0.4679918,0.7745962,0.9406652,11.45706,5.649235,0.6972526,0.03224175
1.86072,1.040859,1.45002,1.756271,3.62672,1.559576,0.7214577,1.0
2.004278,1.052282,1.479856,1.792246,4.20734,1.877797,0.8279375,0.9797837
1.959766,1.276016,1.752134,2.008919,8.722967,3.089159,0.8469052,1.0
1.815725,1.36441,1.937752,2.340982,4.632972,2.104921,0.8245718,0.791765
1.916523,0.9975224,1.471811,1.828789,7.104367,3.116197,0.4948253,1.0
1.134293,0.6742535,1.080362,1.30505,3.201443,1.424427,0.5192294,1.0
1.732105,0.8036671,1.162663,1.46505,3.040558,1.340068,0.8032087,1.0
1.486706,0.721529,1.100764,1.355883,7.968645,3.666602,0.3168504,0.243253
1.216188,0.6287994,0.9792061,1.191582,5.029469,2.453698,0.6807762,0.362663
1.036917,0.3338299,0.5228672,0.5998669,8.027136,3.763212,0.4440846,0.07195462
3.305941,1.616972,2.471989,2.914446,2.580325,1.249607,0.9287782,1.0
0.7952633,0.5827713,0.9469032,1.080856,3.729831,1.766315,0.8410181,0.4149776
1.891073,1.014069,1.410345,1.716884,5.711682,2.333591,0.6437002,1.0
1.573462,1.383638,1.836155,2.154955,4.391379,2.002145,0.8964918,1.0
1.140045,1.231035,1.96277,2.4069,2.798566,1.444872,0.8171508,0.4827496
2.160826,1.601824,2.530493,2.940449,3.429278,1.753759,0.8208627,0.5479953
0.2905369,0.3002472,0.7267303,1.083689,2.49806,1.165315,0.7926514,1.0
1.502442,0.6634998,0.9970465,1.204027,14.87618,6.594733,0.7444221,0.8874612
1.672014,0.8368645,1.259248,1.571315,6.40322,2.933769,0.3129315,0.5530734
2.222153,1.540369,2.132713,2.491627,3.181974,1.508252,0.7270656,1.0
2.479174,1.764664,2.472176,2.777489,4.227241,2.069669,0.6675248,0.9319748
4.119595,1.910093,2.581367,2.954636,3.399131,1.56574,0.674151,1.0
1.848389,0.8630905,1.254722,1.54639,7.012545,2.655303,0.8712448,1.0
1.866247,0.8402596,1.261894,1.552048,12.63806,4.560956,0.9585997,0.7724804
1.7278,0.7983952,1.183479,1.457111,13.41421,6.146498,0.768324,0.8092865
0.9083118,0.6122398,0.9111462,1.090422,5.990159,2.855289,0.6495593,0.02914391
1.925079,1.971872,2.526588,2.834732,3.268737,1.528169,0.6513478,1.0
2.396841,1.673597,2.483391,2.906773,2.636462,1.34617,0.3574892,0.0
2.450161,1.81399,2.30551,2.818777,4.511801,1.985775,0.8889498,0.7977116
1.846342,0.9201736,1.312669,1.595173,7.535942,3.1188,0.6799154,1.0
1.637726,1.001596,1.390432,1.66091,4.150174,1.879856,0.8867827,0.9806294
1.122164,0.9758682,1.394428,1.66283,6.523592,2.797602,0.5311798,1.0
5.334719,1.832893,2.413904,2.768248,4.316361,1.736057,0.7734495,0.9967439
1.498085,1.082115,1.459906,1.76247,3.933963,1.765299,0.1922211,0.5239725
1.588097,1.139986,1.535959,1.836896,2.905284,1.356788,0.4183824,0.9008884
1.335718,1.104733,1.442255,1.717573,2.689214,1.299811,0.3233997,0.8482097
2.002844,1.985086,2.533903,2.825094,1.982503,1.066891,0.354956,0.9639625
1.251314,0.850914,1.227537,1.492714,6.101948,2.752974,0.2446266,0.2202467
1.459631,1.179911,1.609051,1.961313,4.580377,2.03577,0.8395833,1.0
0.9264622,0.7884502,1.167692,1.360197,3.31489,1.643416,0.731441,0.1453309
0.9440689,0.4152737,0.6849575,0.6775761,2.717068,1.274164,0.7352043,0.6903377
1.605526,0.958416,1.305929,1.507856,3.068756,1.415042,0.6756205,0.8810236
1.21277,0.5329456,0.8410244,0.9793644,6.459129,3.019732,0.4078204,0.09951415
1.068508,0.5511494,0.8466396,0.943327,5.537046,2.459368,0.312464,0.3685601
1.73564,0.9442425,1.372478,1.522795,4.2335,1.864025,0.3968314,1.0
1.783751,0.8687038,1.262444,1.437504,3.035403,1.421671,0.4923891,1.0
1.456175,0.7928886,1.181479,1.393045,3.316405,1.576222,0.7506841,0.8944992
1.644804,0.7962666,1.220629,1.53068,4.76487,2.325511,0.2752424,0.5961605
1.321428,0.7047386,1.057308,1.270817,5.359738,2.527609,0.8792732,0.1055591
1.071192,1.154894,2.01926,2.498941,2.719364,1.42248,0.4302323,0.8513598
2.086212,1.04278,1.501245,1.819084,3.613582,1.64217,0.8053393,1.0
0.6648922,2.173861,3.240263,3.520811,4.305965,2.01654,0.7501509,0.9310915
1.635397,0.8196659,1.08721,1.535725,5.855485,2.578594,0.6547232,0.8464127
0.8975124,0.3567696,0.612505,0.6718674,4.249394,2.005574,0.8823016,0.2203991
1.973625,0.986393,1.160389,1.729614,5.703872,2.464158,0.8326025,1.0
2.036074,1.666874,2.187042,2.561672,4.903382,2.075975,0.1983642,1.0
1.576548,0.7476063,1.091084,1.394876,4.546916,2.010411,0.9058064,1.0
1.049976,0.4886646,1.135054,1.404858,3.32356,1.524107,0.05,0.0
0.8671951,1.646801,2.42609,3.007248,5.478857,2.379294,0.3597536,0.8742651
0.6871758,1.471233,2.248693,2.727291,3.779803,1.624714,0.5539277,0.4046859
1.144363,0.4952011,0.867239,1.142611,1.771003,0.9100331,0.5871354,1.0
1.030045,0.6495972,0.7171783,0.9430199,1.772739,0.9045762,0.6999029,1.0
5.268764,1.153154,1.921309,2.258743,4.089931,1.107398,0.2066973,1.0
2.113745,0.9456654,1.573862,1.957754,3.8548,1.767888,0.7364296,1.0
1.845032,1.035168,1.657402,2.004877,8.467832,3.189435,0.6164713,1.0
2.104607,0.7810059,1.572472,1.825073,3.279917,1.664876,0.51534,1.0
1.409819,0.783905,1.395243,1.716155,7.02117,2.802848,0.7735819,1.0
1.191101,0.4216328,0.8028316,1.015446,1.828467,0.8864194,0.9074262,1.0
1.874651,1.297878,2.030008,2.393534,4.55067,1.825189,0.8097581,1.0
1.552311,0.6608982,1.324781,1.632126,3.653526,1.870466,0.448262,0.2301414
0.9498425,0.5274124,1.230621,1.518328,3.048847,1.471145,0.6602765,0.977216
1.733837,0.6373997,1.309631,1.595417,3.91071,1.574178,0.7274706,1.0
0.891798,0.7734261,1.528982,1.811426,2.526451,1.258769,0.8650803,1.0
2.618313,1.517397,2.573275,2.977423,3.594064,1.018272,0.6730785,0.4802055
1.528481,1.159431,1.908329,2.3869,3.652976,1.796396,0.4072493,0.5490833
3.366148,0.7598267,1.490873,1.897158,3.225513,1.549695,0.1781194,0.2518353
1.43055,0.5890636,1.258085,1.591587,2.618145,1.431769,0.05,0.7386503
1.821104,0.6896648,1.375795,1.651222,2.599291,1.300268,0.4507351,0.6462868
1.587654,0.8090477,1.6021,2.116055,2.639755,1.172568,0.3361124,1.0
1.285246,0.4476948,1.281477,1.493916,2.965261,1.248206,0.09997758,0.2133457
1.561411,1.009573,1.725704,2.001909,3.462049,1.483196,0.9999832,1.0
1.628719,0.8698158,1.667955,1.937508,2.832594,1.397189,0.7012759,1.0
1.109018,0.7146664,1.102968,1.353897,4.175516,1.881053,0.7062163,0.6444767
0.6520004,1.037407,1.728849,2.165703,3.700728,1.719328,0.6778289,0.06787293
1.543419,1.301605,2.147257,2.481659,2.000536,1.250151,0.2802733,1.0
5.577339,1.67392,2.462322,2.857765,3.264658,1.650658,0.859559,1.0
0.6793671,1.002199,1.878599,2.390808,3.030012,1.859639,0.7163585,1.0
1.367916,1.233818,2.005201,2.32267,2.60551,1.306473,0.7421526,1.0
1.310972,1.646206,2.652899,3.07975,3.778925,1.786186,0.20437,0.565523
2.424953,1.630932,2.203573,2.595474,5.761847,2.649705,0.5606899,0.9507118
4.571651,1.849092,2.458673,2.854671,5.053926,1.811826,0.6533961,1.0
1.003708,0.4413395,0.7204781,0.8395252,4.478459,2.184325,0.475316,0.0
1.744738,1.880987,2.618439,3.098848,4.734287,2.280206,0.6594689,1.0
1.433052,0.8063087,1.18215,1.506042,9.609585,3.95464,0.6357104,1.0
1.859362,1.447882,1.971497,2.385595,3.657669,1.641304,0.4663791,0.9680793
4.379686,1.814943,2.348656,2.742432,4.723034,1.907668,0.5948055,1.0
0.945137,0.7992668,1.190063,1.430779,3.946752,1.828463,0.812552,0.6504025
2.315218,1.247171,1.725002,2.084751,4.023744,1.858568,0.8520726,1.0
1.225996,0.5552559,0.822897,1.048302,5.952456,2.768972,0.5499958,0.1528303
3.153429,1.679512,2.250618,2.537386,4.834697,1.944937,0.8684384,1.0
1.343416,1.74844,2.466259,2.921978,5.870678,1.910937,0.9997323,1.0
1.296789,0.8921719,1.303225,1.585699,8.509069,3.418591,0.862322,1.0
2.080811,0.8473015,1.328398,1.661629,7.734234,3.214855,0.2093008,0.2900453
2.331656,1.628956,2.249878,2.549358,6.914527,2.578332,0.7757688,1.0
1.86763,1.02294,1.468069,1.779335,4.835712,2.196366,0.718303,0.688601
1.872913,0.8251076,1.196575,1.454937,5.729427,2.540638,0.8607869,1.0
1.850962,0.8695793,1.260424,1.514933,3.66245,1.69234,0.6072397,0.7373074
1.010035,0.3407841,0.6153336,0.6709023,4.716656,2.342679,0.8379194,0.08697291
1.85597,1.274279,1.737488,2.098129,4.751831,2.061473,0.8515168,1.0
1.321541,0.9207497,1.318836,1.594204,6.072152,2.859378,0.82503,0.2516069
1.462044,1.798716,2.414181,2.792418,5.177089,1.98194,0.8671213,1.0
1.447378,1.655451,2.4244,2.955719,2.67338,1.254599,0.7299244,0.8889027
1.283981,2.371292,3.028469,3.339079,4.09873,2.000453,0.5788108,0.2427391
0.8385181,2.157524,2.743587,3.16081,1.955263,1.210479,0.6836978,0.7273152
2.002493,1.024202,1.437004,1.805595,2.872836,1.36496,0.3042172,0.955091
1.016596,0.4353065,0.7164059,0.9108315,2.913886,1.380214,0.8102053,0.6435422
1.633697,0.7524061,1.133955,1.446241,10.47407,5.116044,0.7062577,0.6692796
1.194082,0.5632172,0.885994,1.074564,7.312027,3.336767,0.7122441,0.0
1.867847,1.052486,1.54775,1.953606,5.540909,2.475454,0.4556963,0.6500835
1.471558,1.716757,2.322241,2.645403,3.231619,1.453404,0.5865711,1.0
2.365839,1.763083,2.356144,2.690735,4.35974,1.839114,0.6931295,1.0
3.427309,1.686684,2.295511,2.621023,3.516634,1.854133,0.8301947,1.0
1.872353,1.254778,1.735611,2.118446,7.511771,3.177714,0.7901217,1.0
2.269855,1.570141,2.396418,2.819241,2.498447,1.520789,0.8498095,0.9633814
1.752588,0.8249168,1.33543,1.658825,4.75457,2.082502,0.224614,0.1695239
2.932352,1.911509,2.750689,3.06374,4.154721,1.771925,0.8026502,1.0
1.92227,1.048584,1.480556,1.818228,4.623463,2.050763,0.8584502,1.0
1.442337,0.7693443,1.243187,1.5144,3.076179,1.489451,0.5925853,0.7894441
1.709359,0.8399973,1.246912,1.595232,5.359055,2.550105,0.6751153,0.859657
0.6942253,0.1888103,0.4280548,0.3297176,3.048443,1.492022,0.7151139,0.0
1.712509,0.7023869,1.076469,1.376087,4.068089,1.889671,0.8764122,0.7513714
0.96208,0.3141499,0.4712467,0.6388035,6.626815,3.196998,0.7351175,0.0
1.853897,0.8793507,1.276634,1.598001,2.415831,1.142431,0.4984141,1.0
2.04751,1.710848,2.375248,2.888329,7.682391,2.841956,0.6270955,1.0
2.799677,1.753376,2.503851,3.073311,3.886677,1.614903,0.6505622,1.0
1.986729,1.182913,1.637421,2.012962,5.910779,2.452457,0.7560819,1.0
2.897942,1.755672,2.540283,3.03088,2.823461,1.419952,0.7973516,0.3380562
2.218575,1.709038,2.494284,2.771544,4.045074,1.529094,0.606787,1.0
2.435427,1.587658,2.350073,2.825459,4.217387,2.058556,0.9529263,1.0
1.579739,1.661453,2.476803,2.908926,3.877169,1.644163,0.931,1.0
1.891388,1.047941,1.479841,1.864666,3.483046,1.624172,0.3641464,0.6077053
0.4661064,0.5493031,1.037161,1.077065,2.194804,1.041234,0.5685418,1.0
1.903841,0.8633671,1.243214,1.554971,4.352365,1.928277,0.8897724,1.0
2.844948,1.676102,2.274406,2.664087,3.54998,1.640561,0.7271601,0.889082
1.393551,0.8784847,1.282864,1.602316,7.489246,3.351125,0.6213664,0.7559254
1.220335,0.4367771,0.7128525,0.8374386,5.26371,2.448033,0.7400939,0.2244062
1.528521,0.8761539,1.330759,1.674551,3.485649,1.689851,0.4810654,0.5841418
1.869915,1.096338,1.618778,1.98514,4.006545,1.923878,0.7712063,0.6541874
0.9369507,0.3014469,0.430481,0.4898376,5.239335,2.485044,0.4471157,0.1711148
2.132227,1.136787,1.584169,1.913939,9.301839,3.57059,0.6672558,1.0
1.838781,1.039097,1.448278,1.765221,3.787702,1.677765,0.8501047,1.0
1.848593,1.048788,1.489555,1.841921,3.50092,1.622692,0.909974,1.0
1.950514,1.677404,2.277805,2.724138,3.877399,1.617736,0.7167912,1.0
1.737505,0.9690952,1.446579,1.773729,6.36741,3.038862,0.5481871,0.3957237
1.981676,1.124146,1.579046,1.941952,3.912927,1.852023,0.9215854,1.0
1.739544,0.9621735,1.382711,1.691593,3.959388,1.832234,0.7053176,0.3356567
1.439533,1.486683,2.069,2.394403,5.029671,1.982713,0.8408403,1.0
4.803482,1.852503,2.656424,3.129711,3.673418,1.70656,0.4644476,1.0
1.672596,1.061783,1.561749,1.879236,6.173748,2.173376,0.2891454,1.0
2.993647,1.441338,2.191931,2.757999,3.999814,1.82802,0.8716263,1.0
2.043938,1.172892,1.613815,1.995902,6.51837,2.694968,0.8515313,1.0
2.141956,1.177326,1.606709,1.972785,8.30426,3.506479,0.9471664,1.0
2.411285,1.195566,1.628207,1.971646,10.49307,4.139072,0.6546039,1.0
2.101028,1.151031,1.616493,1.980455,5.519068,2.170587,0.8089777,1.0
1.138056,0.5719891,0.8886909,1.073874,4.683827,2.368396,0.7845508,0.1867438
2.09037,1.108536,1.539143,1.881948,4.751253,2.172169,0.2516586,0.4135166
2.044115,1.118628,1.554165,1.902242,5.915948,2.729304,0.8273456,0.7632033
1.74367,1.002661,1.427521,1.739996,3.947728,1.79702,0.6023595,1.0
2.005791,1.363977,1.856546,2.227581,5.935324,2.592929,0.878909,1.0
1.681849,0.8602114,1.313798,1.689009,9.31113,4.001203,0.3099706,0.572686
2.207636,1.820173,2.419586,2.72485,2.423679,1.207555,0.5557442,0.7126504
3.305916,1.584375,2.147297,2.518461,2.821983,1.324133,0.5064273,0.9355932
2.990614,1.90287,2.559412,2.992479,3.254066,1.519789,0.8626679,0.904219
3.615669,1.668987,2.259521,2.651806,6.2205,2.917908,0.6940303,1.0
3.414244,1.767946,2.339781,2.756884,3.043667,1.478215,0.795379,1.0
2.447214,1.807558,2.438826,2.791803,2.899307,1.185267,0.7703434,0.6390336
1.774273,1.486145,2.122957,2.539799,3.752321,1.491985,0.6227933,1.0
1.64506,0.6405602,0.9067268,1.131088,2.879089,1.368413,0.5958594,0.8163007
1.980478,1.023453,1.452496,1.824286,4.612949,2.007504,0.4787635,0.9349025
1.766453,0.9391651,1.348179,1.656078,5.117042,2.14829,0.5647416,0.9928628
2.137102,1.030691,1.46247,1.800673,14.41804,5.825756,0.7713703,0.9257928
2.645071,1.629145,2.204536,2.583042,5.227692,2.292312,0.6811105,1.0
3.091078,1.706068,2.325821,2.579424,3.626972,1.527056,0.7400025,1.0
1.563442,1.777779,2.362127,2.710566,3.947008,1.986974,0.8046456,0.78717
2.703783,1.708433,2.258846,2.656775,5.066596,2.05363,0.6953655,0.9155613
0.8581429,1.533352,2.439884,2.960657,5.171693,1.674474,0.7614968,1.0
1.641111,1.637501,2.439766,2.843849,2.928178,1.31349,0.7796353,0.7338574
1.823902,0.9289398,1.296625,1.59445,5.764611,2.673771,0.8618554,0.588162
2.186338,1.194229,1.648703,1.991919,3.930975,1.683842,0.8153968,1.0
2.367779,1.723829,2.30806,2.789637,3.416213,1.415479,0.9333729,1.0
1.974319,0.8454456,1.225168,1.517906,5.469297,2.273306,0.6740679,1.0
3.173025,1.62715,2.403669,2.843063,3.594272,1.76284,0.6726114,1.0
1.446384,0.7478085,1.141846,1.358631,2.674359,1.242954,0.5736129,0.8879545
1.489923,0.7844543,1.208647,1.499313,3.572911,1.655563,0.4912489,0.8670752
1.438349,0.6762581,1.032795,1.305151,6.59621,3.116873,0.8762315,0.8176311
2.022387,0.9404297,1.356113,1.714019,5.000594,2.360233,0.523868,1.0
1.684278,0.8890285,1.391808,1.762691,5.728127,2.49113,0.2273545,0.2619052
1.08499,0.303194,0.5360451,0.5823975,6.426116,2.933469,0.2765523,0.1015654
2.75297,1.638372,2.219801,2.553997,2.722738,1.276036,0.9241326,1.0
1.867065,0.9553566,1.362267,1.710836,3.762776,1.561728,0.6069459,1.0
1.149218,1.352098,2.308659,2.672379,2.783184,1.168195,0.5070221,1.0
1.985819,0.9122791,1.300409,1.620207,2.409467,1.076162,0.9863486,1.0
0.9625359,0.2501793,0.454792,0.5612297,6.919315,3.067711,0.1539042,0.2805127
1.75543,0.959177,1.480274,1.908826,6.280858,2.57324,0.2710919,0.815362
2.933298,1.6343,2.248993,2.535791,4.766856,1.86626,0.8054811,1.0
2.337093,1.748194,2.376612,2.8111,3.420334,1.506585,0.870279,1.0
1.525978,0.7282486,1.102245,1.363977,2.873763,1.320573,0.7701842,1.0
1.758165,0.8842678,1.382572,1.733076,4.206097,1.946566,0.181645,0.4988995
1.127279,0.5949249,0.9384365,1.137617,3.597329,1.753854,0.622503,0.08040425
1.973448,0.9507561,1.34648,1.660928,7.743272,3.2349,0.8012328,1.0
1.477371,0.8301144,1.322588,1.603691,4.074932,1.839129,0.3065071,0.2265121
3.488325,1.751682,2.414474,2.760849,2.585913,1.256625,0.9324327,1.0
2.585436,1.488024,2.42383,2.870579,3.817799,1.576553,0.7142792,0.8303953
1.138798,1.283278,2.180153,2.618319,2.205004,1.249228,0.4271103,1.0
1.469082,0.8569241,1.280233,1.595411,5.734233,2.222934,0.7617605,1.0
1.272329,0.6393852,1.0361,1.296452,4.843379,2.066418,0.3609465,0.8211133
1.64518,0.8491802,1.262725,1.55667,5.367775,2.372488,0.5904827,0.8031965
1.638218,0.8323803,1.292233,1.708283,12.59224,5.065204,0.271029,0.5378991
